9.024999999999999689e-01
8.954999999999999627e-01
8.976666666666666128e-01
8.941666666666666652e-01
9.051666666666666750e-01
9.094999999999999751e-01
9.081666666666666776e-01
9.108333333333333837e-01
8.984999999999999654e-01
9.056666666666666199e-01
9.044999999999999707e-01
9.028333333333333766e-01
9.108333333333333837e-01
9.056666666666666199e-01
9.140000000000000346e-01
