2.184190906108693930e+00
1.900551704650229601e+00
1.792275485840249649e+00
1.676714965637694066e+00
1.545910485247348198e+00
1.402318751558344401e+00
1.223513417421503213e+00
1.035047084093093872e+00
7.961418958420448666e-01
6.220680278666476104e-01
4.263057477296666731e-01
2.966392376321427271e-01
1.886348364518043719e-01
1.168470504356825673e-01
7.791552454867262112e-02
