8.800000000000000044e-01
8.131666666666667043e-01
7.566666666666667096e-01
7.199999999999999734e-01
7.023333333333333650e-01
6.830000000000000515e-01
6.616666666666666252e-01
6.546666666666666190e-01
6.358333333333333615e-01
6.288333333333333552e-01
6.175000000000000488e-01
5.999999999999999778e-01
5.933333333333333792e-01
5.811666666666667203e-01
5.691666666666667096e-01
