2.290927864135579917e+00
2.211301331824444549e+00
2.107601863272646536e+00
2.025512912171952173e+00
1.962283675974987984e+00
1.917933929473795818e+00
1.882616708887384194e+00
1.853958213582951986e+00
1.825441123323237713e+00
1.796844936431722495e+00
1.771680327171974989e+00
1.740933305405555798e+00
1.710833697877031767e+00
1.682367080069602894e+00
1.652338929632876763e+00
