2.301249691780577145e+00
2.288866355064067548e+00
2.271794511916789716e+00
2.250600629664481822e+00
2.226426857583066354e+00
2.199607372283935547e+00
2.171763792951056260e+00
2.141173976532956491e+00
2.108902132257502338e+00
2.079019134349011200e+00
2.052108420970592206e+00
2.024838890166992922e+00
2.001805869822806283e+00
1.983862363277597574e+00
1.965932620332596192e+00
