8.163333333333333552e-01
6.733333333333333393e-01
6.263333333333332975e-01
5.823333333333333695e-01
5.366666666666666252e-01
4.826666666666666883e-01
4.148333333333333317e-01
3.499999999999999778e-01
2.671666666666666634e-01
2.006666666666666599e-01
1.341666666666666563e-01
8.450000000000000566e-02
4.933333333333333320e-02
2.766666666666666580e-02
1.583333333333333467e-02
