6.627396654448611116e+03
6.400254731482648118e+00
1.658008136140539435e+01
7.370905470340810339e+00
3.185430232514726345e+00
2.304850568162633895e+00
2.303873087497467775e+00
2.303680333685367732e+00
2.303532912376079267e+00
2.303981136768422200e+00
2.303649037442308867e+00
2.303819917617960122e+00
2.304002766913555877e+00
2.303554091047733454e+00
2.303956587263878308e+00
