9.010000000000000231e-01
8.721666666666666456e-01
8.118333333333332957e-01
7.908333333333333881e-01
7.726666666666666128e-01
7.608333333333333615e-01
7.429999999999999938e-01
7.323333333333332806e-01
7.216666666666666785e-01
7.229999999999999760e-01
7.168333333333333224e-01
7.046666666666666634e-01
7.003333333333333632e-01
6.903333333333333544e-01
6.850000000000000533e-01
